127.0.0.1, 2011-06-26 16:14:11, GET, /codeAct/static/ca_index.html, HTTP/1.1, 304, 0.002042
127.0.0.1, 2011-07-01 22:06:01, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024372
127.0.0.1, 2011-07-01 22:06:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026219
127.0.0.1, 2011-07-01 22:06:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021566
127.0.0.1, 2011-07-01 22:06:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028022
127.0.0.1, 2011-07-01 22:06:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.039166
127.0.0.1, 2011-07-01 22:06:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018045
127.0.0.1, 2011-07-01 22:06:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032288
127.0.0.1, 2011-07-01 22:06:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025430
127.0.0.1, 2011-07-01 22:06:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.035436
127.0.0.1, 2011-07-01 22:06:22, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028953
127.0.0.1, 2011-07-01 22:06:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032130
127.0.0.1, 2011-07-01 22:06:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014632
127.0.0.1, 2011-07-01 22:06:24, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032271
127.0.0.1, 2011-07-01 22:06:24, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015479
127.0.0.1, 2011-07-01 22:06:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024962
127.0.0.1, 2011-07-01 22:06:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016435
127.0.0.1, 2011-07-01 22:06:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023801
127.0.0.1, 2011-07-01 22:06:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017070
127.0.0.1, 2011-07-01 22:06:27, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016139
127.0.0.1, 2011-07-01 22:06:27, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016667
127.0.0.1, 2011-07-01 22:06:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019199
127.0.0.1, 2011-07-01 22:06:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016405
127.0.0.1, 2011-07-01 22:06:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023909
127.0.0.1, 2011-07-01 22:06:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017358
127.0.0.1, 2011-07-01 22:06:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017464
127.0.0.1, 2011-07-01 22:06:36, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.041445
127.0.0.1, 2011-07-01 22:06:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018902
127.0.0.1, 2011-07-01 22:06:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.031375
127.0.0.1, 2011-07-01 22:50:59, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.102810
127.0.0.1, 2011-07-01 22:51:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.058233
127.0.0.1, 2011-07-01 22:51:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032300
127.0.0.1, 2011-07-01 22:51:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033434
127.0.0.1, 2011-07-01 22:51:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032543
127.0.0.1, 2011-07-01 22:51:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032611
127.0.0.1, 2011-07-01 22:51:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018051
127.0.0.1, 2011-07-01 22:51:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033719
127.0.0.1, 2011-07-01 22:51:32, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.162459
127.0.0.1, 2011-07-01 22:51:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017765
127.0.0.1, 2011-07-01 22:51:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.039650
127.0.0.1, 2011-07-01 22:51:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.039919
127.0.0.1, 2011-07-01 22:51:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018570
127.0.0.1, 2011-07-01 22:51:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030615
127.0.0.1, 2011-07-01 22:51:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022554
127.0.0.1, 2011-07-01 22:51:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.035109
127.0.0.1, 2011-07-01 22:51:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018170
127.0.0.1, 2011-07-01 22:51:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.034679
127.0.0.1, 2011-07-01 22:51:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022502
127.0.0.1, 2011-07-01 22:51:52, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.041450
127.0.0.1, 2011-07-01 22:51:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021530
127.0.0.1, 2011-07-01 22:51:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018594
127.0.0.1, 2011-07-01 22:51:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016085
127.0.0.1, 2011-07-01 22:51:56, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023500
127.0.0.1, 2011-07-01 22:51:57, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017596
127.0.0.1, 2011-07-01 22:51:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032309
127.0.0.1, 2011-07-01 22:52:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.035515
127.0.0.1, 2011-07-01 22:52:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.062177
127.0.0.1, 2011-07-01 22:52:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017855
127.0.0.1, 2011-07-01 22:53:34, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.059112
127.0.0.1, 2011-07-01 22:53:35, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017589
127.0.0.1, 2011-07-01 22:53:36, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017286
127.0.0.1, 2011-07-01 22:53:38, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.054757
127.0.0.1, 2011-07-01 22:53:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017425
127.0.0.1, 2011-07-01 22:53:40, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017328
127.0.0.1, 2011-07-01 22:53:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017540
127.0.0.1, 2011-07-01 22:53:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016987
127.0.0.1, 2011-07-01 22:53:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018818
127.0.0.1, 2011-07-01 22:53:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.034287
127.0.0.1, 2011-07-01 22:53:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026805
127.0.0.1, 2011-07-01 22:53:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.034437
127.0.0.1, 2011-07-01 22:53:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019402
127.0.0.1, 2011-07-01 22:53:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033176
127.0.0.1, 2011-07-01 22:53:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018244
127.0.0.1, 2011-07-01 22:53:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.031383
127.0.0.1, 2011-07-01 22:53:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022443
127.0.0.1, 2011-07-01 22:53:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030052
127.0.0.1, 2011-07-01 22:53:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016815
127.0.0.1, 2011-07-01 22:53:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024627
127.0.0.1, 2011-07-01 23:04:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.143315
127.0.0.1, 2011-07-01 23:04:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.035664
127.0.0.1, 2011-07-01 23:04:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019149
127.0.0.1, 2011-07-01 23:04:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.062394
127.0.0.1, 2011-07-01 23:04:52, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.029351
127.0.0.1, 2011-07-01 23:04:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033853
127.0.0.1, 2011-07-01 23:04:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023585
127.0.0.1, 2011-07-01 23:04:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.036655
127.0.0.1, 2011-07-01 23:04:56, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027619
127.0.0.1, 2011-07-01 23:04:57, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.049897
127.0.0.1, 2011-07-01 23:04:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016711
127.0.0.1, 2011-07-01 23:05:00, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.042695
127.0.0.1, 2011-07-02 14:43:40, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.793510
127.0.0.1, 2011-07-02 14:43:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000623
127.0.0.1, 2011-07-02 14:43:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017588
127.0.0.1, 2011-07-02 14:43:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017402
127.0.0.1, 2011-07-02 14:43:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015896
127.0.0.1, 2011-07-02 14:43:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016500
127.0.0.1, 2011-07-02 14:43:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016483
127.0.0.1, 2011-07-02 14:43:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017000
127.0.0.1, 2011-07-02 14:43:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014275
127.0.0.1, 2011-07-02 14:43:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017034
127.0.0.1, 2011-07-02 14:43:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017070
127.0.0.1, 2011-07-02 14:43:52, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022529
127.0.0.1, 2011-07-02 14:43:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016604
127.0.0.1, 2011-07-02 14:43:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014648
127.0.0.1, 2011-07-02 14:43:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016456
127.0.0.1, 2011-07-02 14:43:57, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022645
127.0.0.1, 2011-07-02 14:44:00, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021740
127.0.0.1, 2011-07-02 14:44:01, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017347
127.0.0.1, 2011-07-02 14:44:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016562
127.0.0.1, 2011-07-02 14:44:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015386
127.0.0.1, 2011-07-02 14:44:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017170
127.0.0.1, 2011-07-02 14:44:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014492
127.0.0.1, 2011-07-02 14:44:05, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021322
127.0.0.1, 2011-07-02 14:45:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030604
127.0.0.1, 2011-07-02 14:45:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016751
127.0.0.1, 2011-07-02 14:45:31, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016522
127.0.0.1, 2011-07-02 14:45:31, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016408
127.0.0.1, 2011-07-02 14:45:32, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017075
127.0.0.1, 2011-07-02 14:45:32, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020094
127.0.0.1, 2011-07-02 14:45:33, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025412
127.0.0.1, 2011-07-02 14:45:33, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020153
127.0.0.1, 2011-07-02 14:45:33, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019121
127.0.0.1, 2011-07-02 14:45:35, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.041953
127.0.0.1, 2011-07-02 14:45:35, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016052
127.0.0.1, 2011-07-02 14:45:36, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.043320
127.0.0.1, 2011-07-02 14:45:37, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020912
127.0.0.1, 2011-07-02 14:45:37, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.043589
127.0.0.1, 2011-07-02 14:45:37, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016046
127.0.0.1, 2011-07-02 14:45:38, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.051099
127.0.0.1, 2011-07-02 14:45:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017158
127.0.0.1, 2011-07-02 14:45:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.045886
127.0.0.1, 2011-07-02 14:45:40, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019602
127.0.0.1, 2011-07-02 14:45:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.045726
127.0.0.1, 2011-07-02 15:37:03, GET, /codeAct/static/ca_index.html, HTTP/1.1, 304, 0.002208
127.0.0.1, 2011-07-02 15:43:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.136122
127.0.0.1, 2011-07-02 15:43:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028295
127.0.0.1, 2011-07-02 15:43:22, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027239
127.0.0.1, 2011-07-02 15:43:24, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028841
127.0.0.1, 2011-07-02 15:43:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027892
127.0.0.1, 2011-07-02 15:43:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030146
127.0.0.1, 2011-07-02 15:43:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028261
127.0.0.1, 2011-07-02 15:46:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.035335
127.0.0.1, 2011-07-02 15:46:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025864
127.0.0.1, 2011-07-02 15:46:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025252
127.0.0.1, 2011-07-02 15:46:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025728
127.0.0.1, 2011-07-02 15:46:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024476
127.0.0.1, 2011-07-02 15:46:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017923
127.0.0.1, 2011-07-02 15:46:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.085393
127.0.0.1, 2011-07-02 15:56:15, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017528
127.0.0.1, 2011-07-02 15:56:36, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022514
127.0.0.1, 2011-07-02 15:56:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021173
127.0.0.1, 2011-07-02 15:56:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022133
127.0.0.1, 2011-07-02 15:57:15, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 500, 0.343160
127.0.0.1, 2011-07-02 15:57:17, GET, /admin/default/ticket/codeAct/127.0.0.1.2011-07-02.15-57-15.e2842542-28e6-4241-9cc9-7498179ea03e, HTTP/1.1, 303, 0.126676
127.0.0.1, 2011-07-02 15:57:17, GET, /admin/default/index, HTTP/1.1, 200, 0.141572
127.0.0.1, 2011-07-02 15:57:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.056989
127.0.0.1, 2011-07-02 15:57:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021281
127.0.0.1, 2011-07-02 15:57:27, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019576
127.0.0.1, 2011-07-02 15:57:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020203
127.0.0.1, 2011-07-02 15:57:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018819
127.0.0.1, 2011-07-02 15:57:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.012156
127.0.0.1, 2011-07-02 15:57:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022363
127.0.0.1, 2011-07-02 15:57:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.012060
127.0.0.1, 2011-07-02 15:57:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.013430
127.0.0.1, 2011-07-02 15:57:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019797
127.0.0.1, 2011-07-02 15:57:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019755
127.0.0.1, 2011-07-02 15:57:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019840
127.0.0.1, 2011-07-02 15:57:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.012360
127.0.0.1, 2011-07-02 15:57:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019287
127.0.0.1, 2011-07-02 15:58:01, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016734
127.0.0.1, 2011-07-02 15:58:05, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030128
127.0.0.1, 2011-07-02 15:58:06, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016767
127.0.0.1, 2011-07-02 15:58:06, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.029798
127.0.0.1, 2011-07-02 15:58:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021087
127.0.0.1, 2011-07-02 15:58:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.029298
127.0.0.1, 2011-07-02 15:58:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.013031
127.0.0.1, 2011-07-02 15:58:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.034739
127.0.0.1, 2011-07-02 15:58:10, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021281
127.0.0.1, 2011-07-02 15:58:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020258
127.0.0.1, 2011-07-02 15:58:12, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016057
127.0.0.1, 2011-07-02 15:58:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019539
127.0.0.1, 2011-07-02 16:00:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.031302
127.0.0.1, 2011-07-02 16:00:06, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.174631
127.0.0.1, 2011-07-02 16:04:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 500, 0.226245
127.0.0.1, 2011-07-02 16:04:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 500, 0.093896
127.0.0.1, 2011-07-02 16:04:32, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.090235
127.0.0.1, 2011-07-02 16:04:33, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028292
127.0.0.1, 2011-07-02 16:04:34, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.039843
127.0.0.1, 2011-07-02 16:04:35, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020916
127.0.0.1, 2011-07-02 16:04:36, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.070431
127.0.0.1, 2011-07-02 16:04:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026352
127.0.0.1, 2011-07-02 16:04:43, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022901
127.0.0.1, 2011-07-02 16:04:43, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017075
127.0.0.1, 2011-07-02 16:55:51, GET, /codeAct/static/ca_index.html, HTTP/1.1, 200, 0.003187
127.0.0.1, 2011-07-02 16:55:51, GET, /favicon.ico, HTTP/1.1, 400, 0.001135
127.0.0.1, 2011-07-02 16:55:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.409284
127.0.0.1, 2011-07-02 16:55:54, GET, /favicon.ico, HTTP/1.1, 400, 0.001084
127.0.0.1, 2011-07-02 16:56:52, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.463813
127.0.0.1, 2011-07-02 16:56:52, GET, /favicon.ico, HTTP/1.1, 400, 0.001135
127.0.0.1, 2011-07-02 17:00:35, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.155733
127.0.0.1, 2011-07-02 17:00:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000978
127.0.0.1, 2011-07-02 17:02:34, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.138531
127.0.0.1, 2011-07-02 17:02:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000992
127.0.0.1, 2011-07-02 17:02:37, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.046199
127.0.0.1, 2011-07-02 17:02:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000982
127.0.0.1, 2011-07-02 17:05:06, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.228375
127.0.0.1, 2011-07-02 17:05:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.128587
127.0.0.1, 2011-07-02 17:05:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026749
127.0.0.1, 2011-07-02 17:05:10, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020956
127.0.0.1, 2011-07-02 17:05:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024820
127.0.0.1, 2011-07-02 17:05:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020774
127.0.0.1, 2011-07-02 17:05:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027743
127.0.0.1, 2011-07-02 17:05:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018152
127.0.0.1, 2011-07-02 17:05:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023078
127.0.0.1, 2011-07-02 17:05:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018838
127.0.0.1, 2011-07-02 17:05:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018750
127.0.0.1, 2011-07-02 17:05:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.040150
127.0.0.1, 2011-07-02 17:05:43, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 500, 0.281254
127.0.0.1, 2011-07-02 17:05:44, GET, /admin/default/ticket/codeAct/127.0.0.1.2011-07-02.17-05-43.fbce7187-7d1a-4435-bb2c-79c2e2ecd47e, HTTP/1.1, 303, 0.080380
127.0.0.1, 2011-07-02 17:05:45, GET, /admin/default/index, HTTP/1.1, 200, 0.069927
127.0.0.1, 2011-07-02 17:07:12, GET, /admin/default/ticket/codeAct/127.0.0.1.2011-07-02.17-05-43.fbce7187-7d1a-4435-bb2c-79c2e2ecd47e, HTTP/1.1, 303, 0.042367
127.0.0.1, 2011-07-02 17:07:12, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 500, 0.111411
127.0.0.1, 2011-07-02 17:07:12, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.171356
127.0.0.1, 2011-07-02 17:07:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.503661
127.0.0.1, 2011-07-02 17:07:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000982
127.0.0.1, 2011-07-02 17:07:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.044534
127.0.0.1, 2011-07-02 17:07:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000873
127.0.0.1, 2011-07-02 17:09:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.109499
127.0.0.1, 2011-07-02 17:09:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000987
